320	2.571
330	4.528
340	8.259
350	11.734
360	15.373
370	17.671
380	19.532
390	21.216
400	22.483
410	23.566
420	24.454
430	25.104
440	25.66
450	25.85
460	26.039
470	25.924
480	25.636
490	25.321
500	24.968
510	24.614
520	24.186
530	23.428
540	22.67
550	21.695
560	20.586
570	19.765
580	18.943
590	18.102
600	17.236
610	16.391
620	15.632
630	14.874
640	14.076
650	13.255
660	12.451
670	11.895
680	11.339
690	10.783
700	10.31
710	9.85
720	9.391
730	8.931
740	8.472
750	8.012
760	7.553
770	7.164
780	6.794
790	6.423
800	6.052
810	5.682
820	5.344
830	5.007
840	4.67
850	4.339
860	4.044
870	3.749
880	3.455
