1.56943	1.49
1.58955	1.49
1.6102	1.49
1.63138	1.49
1.65314	1.49
1.67548	1.49
1.69843	1.49
1.72202	1.49
1.74627	1.49
1.77122	1.49
1.79689	1.49
1.82331	1.49
1.85052	1.49
1.87856	1.49
1.90746	1.49
1.93727	1.49
1.96802	1.49
1.99976	1.49
2.03254	1.49
2.06642	1.49
2.10144	1.49
2.13768	1.49
2.17518	1.49
2.21402	1.49
2.25428	1.49
2.29602	1.49
2.33934	1.49
2.38433	1.49
2.43108	1.49
2.4797	1.49
2.53031	1.49
2.58302	1.49
2.63798	1.49
2.69533	1.49
2.75523	1.49
2.81784	1.49
2.88338	1.49
2.95203	1.49
3.02403	1.49
3.09963	1.49
3.17911	1.49
3.26277	1.49
3.35095	1.49
3.44403	1.49
3.54243	1.49
3.64662	1.49
3.75713	1.49
3.87454	1.49
3.99952	1.49
4.13284	1.49
4.27535	1.49
4.42804	1.49
4.59204	1.49
4.76866	1.49
4.95941	1.49
5.16605	1.49
5.39066	1.49
5.63569	1.49
5.90406	1.49
6.19926	1.49
