#class tools::wcsv::ntuple
#title Photons
#separator 44
#vector_separator 59
#column int fEvent
#column double fX
#column double fY
#column double fZ
#column double fmomX
#column double fmomY
#column double fmomZ
#column double fwlen
2,64.5007,-257.936,-30.4997,4.021e-06,-1.39249e-06,3.35823e-06,228.719
2,60.709,-257.228,-35.435,2.11272e-06,-4.77715e-07,1.58572e-06,461.859
2,52.8213,-254.912,-40.6927,4.7171e-06,-2.56084e-07,3.00774e-06,221.39
2,49.3,-256.426,-48.3793,4.18834e-06,1.94169e-07,2.2654e-06,260.159
2,71.7836,-284.213,-69.0564,2.77948e-06,-6.03901e-07,1.61792e-06,378.891
2,42.5988,-256.823,-55.1442,4.68925e-06,8.10619e-07,2.02556e-06,239.724
2,51.8585,-272.727,-72.7353,3.52364e-06,2.57367e-07,1.15013e-06,333.693
2,56.5744,-276.567,-73.8761,3.28388e-06,2.83885e-08,1.18257e-06,355.211
2,36.8384,-253.375,-52.4821,3.85444e-06,9.51688e-07,1.65049e-06,288.363
2,43.9769,-266.543,-69.9361,4.1126e-06,7.42213e-07,1.19035e-06,285.332
2,37.1355,-248.856,-41.4849,1.38494e-06,2.5925e-07,7.53629e-07,775.929
2,65.9367,-289.043,-79.4462,2.85565e-06,-3.58808e-07,1.20487e-06,397.369
2,34.1371,-248.153,-42.1171,3.40164e-06,8.03685e-07,1.78859e-06,315.775
2,51.643,-424.92,-116.026,-1.73916e-06,7.74441e-08,-1.51214e-06,537.68
2,53.2586,-280.729,-80.771,3.98992e-06,1.78542e-07,1.06642e-06,299.925
2,38.1421,-264.256,-70.1693,5.82481e-06,1.52378e-06,1.42429e-06,200.395
2,39.9788,-265.54,-70.9389,2.49081e-06,5.8721e-07,6.21251e-07,470.81
2,65.5367,-292.056,-82.4676,3.71477e-06,-4.65464e-07,1.46886e-06,308.291
2,31.0893,-255.125,-59.3753,2.05467e-06,7.26234e-07,6.6214e-07,544.361
2,-7.02317,-441.276,-126.806,1.31596e-07,1.6379e-06,1.77883e-06,511.987
2,27.3417,-243.865,-34.47,1.92666e-06,5.57441e-07,1.12722e-06,538.889
2,22.4287,-428.269,-125.004,3.78766e-07,1.51713e-06,1.85945e-06,510.318
2,59.2146,-289.381,-84.8697,4.11099e-06,-1.86302e-07,1.22845e-06,288.694
2,23.8235,-248.369,-49.2054,4.53648e-06,1.96791e-06,1.86275e-06,234.634
2,26.0662,-242.938,-32.167,1.43837e-06,4.19433e-07,8.72047e-07,715.193
2,36.3065,-272.74,-81.6332,4.57426e-06,1.2245e-06,4.85961e-07,260.461
2,21.6305,-242.091,-32.2832,1.7995e-06,6.54578e-07,1.07694e-06,564.354
2,66.768,-301.702,-88.9586,3.62577e-06,-5.94772e-07,1.35664e-06,316.553
2,33.3598,-272.563,-82.6881,2.42587e-06,7.38747e-07,1.68838e-07,487.844
2,19.6018,-241.927,-32.9545,2.79607e-06,1.12554e-06,1.64698e-06,360.972
2,50.1566,-292.578,-93.027,2.60483e-06,8.79054e-08,3.50328e-07,471.468
2,22.7253,-238.808,-13.7485,4.34519e-06,7.16234e-07,3.36559e-06,223.691
2,50.4138,-293.411,-93.5136,3.51253e-06,9.61864e-08,4.69868e-07,349.732
2,39.4983,-382.894,-120.702,-7.91474e-07,1.7094e-06,1.60203e-06,501.382
2,14.7958,-249.601,-55.2329,2.85189e-06,1.74609e-06,8.58756e-07,359.117
2,56.2645,-300.849,-95.3967,2.71438e-06,-1.62611e-07,5.21046e-07,447.804
2,11.9339,-248.515,-53.6626,1.89779e-06,1.25465e-06,5.9378e-07,527.314
2,13.3642,-238.919,-23.5433,2.30951e-06,9.79387e-07,1.59342e-06,417.192
2,9.71372,-242.31,-38.3228,4.32177e-06,2.68003e-06,2.24224e-06,223.086
2,11.3921,-240.687,-32.2315,4.61773e-06,2.49452e-06,2.74566e-06,209.318
2,16.4744,-260.507,-73.1632,1.5611e-06,9.27303e-07,8.73344e-08,682.042
2,14.4753,-258.205,-70.2668,4.86357e-06,3.08495e-06,4.07194e-07,214.735
2,30.7367,-280.436,-91.4735,4.96886e-06,1.4611e-06,-2.60337e-07,239.086
2,15.0181,-260.349,-73.2546,4.46544e-06,2.76697e-06,1.95724e-07,235.852
2,12.5463,-238.289,-20.4613,4.7687e-06,1.93563e-06,3.44415e-06,200.211
2,66.6626,-312.383,-95.5146,2.44466e-06,-4.91471e-07,8.48589e-07,470.705
2,7.78894,-248.24,-53.8366,3.96131e-06,2.94928e-06,1.17514e-06,244.23
2,8.78398,-253.728,-64.1203,4.05953e-06,3.02902e-06,5.74605e-07,243.224
2,37.3308,-289.246,-96.4148,4.83958e-06,8.24605e-07,-1.61164e-07,252.412
2,17.3504,-267.947,-82.4193,3.51455e-06,1.92486e-06,-2.41194e-07,308.849
2,34.3783,-289.071,-97.3738,6.01213e-06,1.19952e-06,-4.48342e-07,201.699
2,12.3072,-261.254,-75.0022,1.17273e-06,7.80451e-07,-4.34928e-09,880.137
2,44.1548,-297.253,-99.2809,2.94469e-06,1.78085e-07,5.75674e-08,420.196
2,3.82057,-241.866,-37.9599,4.12046e-06,3.03511e-06,2.15936e-06,223.212
2,71.2028,-333.274,-100.874,1.66324e-07,2.0923e-06,-7.42009e-07,556.932
2,72.7744,-386.115,-104.081,-4.95753e-07,-6.92591e-08,2.49199e-06,487.788
2,8.11277,-260.932,-75.135,2.39459e-06,1.78981e-06,-9.89992e-08,414.496
2,-37.6664,-418.29,-121.286,-1.21596e-06,2.11039e-07,1.75309e-06,578.304
