#class tools::wcsv::ntuple
#title Scoring
#separator 44
#vector_separator 59
#column double fEdep
0.192659
0.0576058
230.089
0.135919
1.18447
0.250172
0.0387545
58.4948
0.349728
0.138449
242.957
0.235942
0.122237
