#class tools::wcsv::ntuple
#title Scoring
#separator 44
#vector_separator 59
#column double fEdep
424.831
0.118526
0.064139
148.184
0.963342
141.244
0.0688287
85.5842
517.528
0.0950772
1.57965
163.18
268.34
0.0586724
0.311389
0.104343
0.0123769
0.00843089
4.50878
