#class tools::wcsv::ntuple
#title Photons
#separator 44
#vector_separator 59
#column int fEvent
#column double fX
#column double fY
#column double fZ
#column double fmomX
#column double fmomY
#column double fmomZ
#column double fwlen
7,-16.7589,-429.491,-125.889,1.70681e-06,-1.67419e-06,1.80743e-06,413.674
7,4.17996,-344.902,-125.634,2.30933e-06,-1.05248e-06,2.03963e-06,380.8
7,53.4388,-302.322,-97.9362,1.70269e-06,4.36415e-07,1.15789e-07,703.842
7,41.7286,-307.971,-106.581,4.41358e-06,1.33843e-06,-8.2971e-07,264.579
7,-1.47523,-356.945,-126.847,1.27276e-06,-7.39162e-07,1.17116e-06,659.164
7,-8.06077,-377.094,-126.744,3.78721e-06,-2.72337e-06,3.70964e-06,208.028
7,-17.3401,-465.348,-125.811,2.82222e-06,-3.19514e-06,2.88604e-06,240.834
7,17.7961,-326.375,-120.295,4.53595e-06,-1.11105e-06,3.34525e-06,215.829
7,-5.17384,-366.597,-126.895,3.94335e-06,-2.62259e-06,3.72697e-06,205.733
7,10.2011,-481.88,-126.59,2.91367e-06,-2.62923e-06,1.75971e-06,288.266
7,21.3223,-484.453,-125.197,1.53383e-06,-9.95262e-07,-1.18598e-06,568.894
7,-6.61201,-480.717,-126.828,1.15904e-06,-1.23619e-06,1.07468e-06,617.882
7,-22.2394,-480.467,-125.038,9.94048e-07,-1.2375e-06,1.20246e-06,622.617
7,43.7554,-454.189,-119.224,1.98776e-06,2.49946e-07,5.01671e-06,229.518
7,-19.8801,-445.219,-125.434,1.74757e-07,2.74925e-07,4.10237e-06,301.278
7,-26.2436,-445.001,-124.259,2.83864e-08,1.71067e-07,2.52919e-06,489.064
8,-80.6649,-315.603,-85.8819,1.33532e-06,-5.82291e-07,3.54915e-06,323.171
8,9.56278,-275.081,-91.1468,1.10791e-06,1.305e-06,-1.86209e-07,720.013
8,7.04104,-276.131,-92.3756,1.58366e-06,6.56514e-07,1.15771e-06,599.35
8,-115.423,-340.109,-47.7747,-2.40275e-06,3.66493e-08,9.39355e-07,480.54
8,-12.3453,-283.089,-97.9325,2.08364e-06,2.70443e-07,2.39228e-06,389.401
8,19.0534,-272.23,-86.7565,3.83862e-06,3.63503e-06,1.8068e-07,234.387
8,-105.049,-331.197,-63.8924,3.92742e-07,-5.27351e-07,2.52937e-06,474.41
8,-118.634,-343.054,-40.7079,-4.91371e-06,-2.12966e-07,2.68783e-06,221.209
8,-119.241,-344.065,-39.3964,-1.43718e-06,-8.69356e-08,8.32236e-07,745.534
8,-126.125,-363.671,14.8807,-3.08136e-07,-8.0911e-07,3.04397e-06,391.772
8,-126.369,-363.376,12.6439,-5.47558e-07,-1.06038e-06,3.97452e-06,298.77
8,-73.0627,-311.701,-90.3288,2.00486e-06,-6.9396e-07,4.67952e-06,241.309
8,-100.736,-328.638,-69.2855,3.97898e-07,-3.92251e-07,1.92328e-06,619.054
8,7.9611,-275.264,-91.4768,2.45684e-06,3.01263e-06,-4.9111e-07,316.422
8,-110.498,-335.953,-56.4598,2.55271e-07,-7.91856e-07,3.63019e-06,332.906
8,-43.7502,-296.69,-99.0855,1.26577e-06,-1.26645e-07,2.05332e-06,513.3
8,16.5463,-279.251,-94.0285,3.01413e-06,2.87123e-06,-4.96535e-07,295.742
8,16.8639,-278.905,-93.6624,2.97934e-06,2.82612e-06,-4.53755e-07,300.095
8,-27.811,-244.139,-35.0359,1.55115e-06,3.94627e-06,3.50811e-06,225.292
8,-22.7803,-251.726,-56.8165,6.81434e-07,2.12382e-06,8.47934e-07,519.589
8,-127,-391.397,0.0138949,-1.08396e-06,-2.38516e-07,2.45873e-06,459.603
8,-125.236,-476.581,21.0961,-2.87306e-07,-6.26263e-07,3.78896e-06,321.945
8,-126.305,-430.755,13.2645,-1.0854e-06,-6.69663e-07,5.29395e-06,227.686
8,-91.0024,-275.301,12.5066,8.05063e-07,1.79611e-06,5.65255e-06,207.143
8,-126.249,-433.137,13.7894,-3.98838e-07,-2.6111e-07,2.03283e-06,593.8
9,-97.7999,-463.183,81.0197,8.55037e-07,-1.29208e-06,1.73949e-06,532.244
9,-108.139,-432.692,66.5951,3.20289e-07,-1.21405e-06,1.86678e-06,551.103
9,-116.206,-327.977,37.3968,-1.36673e-06,-3.21133e-07,2.70878e-06,406.373
9,-109.963,-427.25,63.5382,4.4505e-07,-2.52011e-06,3.9356e-06,264.107
9,-119.191,-369.166,43.8465,-9.43975e-07,-2.23035e-06,3.77517e-06,276.427
9,-93.0693,-290.174,46.5126,-6.86724e-07,1.52725e-06,5.3369e-06,221.66
9,-89.9726,-287.327,48.0374,-2.68458e-07,1.12412e-06,3.78587e-06,313.222
9,-43.5808,-307.086,105.372,1.30076e-06,-6.06645e-07,1.01949e-06,704.254
9,-21.1542,-264.198,-76.9396,3.86574e-06,3.61764e-06,-2.777e-06,207.382
9,-4.19376,-269.52,-85.8652,2.41231e-06,1.09788e-06,-1.18503e-06,427.052
9,-68.9665,-288.583,76.3854,2.06435e-06,3.76545e-07,5.38737e-06,214.445
9,-102.756,-293.383,26.8992,1.06579e-06,-2.88347e-07,1.10055e-06,795.313
9,-59.8443,-251.718,12.8055,7.50179e-07,2.22771e-06,1.55771e-06,439.674
9,-101.229,-391.096,76.6919,5.27532e-07,-9.19329e-07,1.90148e-06,569.533
9,-102.425,-292.728,26.4569,3.8457e-06,-1.02082e-06,3.93845e-06,221.461
9,-101.299,-323.339,-65.5327,1.10559e-06,-7.37529e-07,4.37623e-07,886.102
9,-99.9141,-285.46,-11.5631,1.37593e-06,-6.1122e-07,9.71151e-07,692.023
9,-102.335,-291.468,-23.2311,4.5834e-06,-2.25181e-06,2.91146e-06,210.917
9,-30.2641,-459.11,-123.341,1.98598e-06,-1.97238e-06,-2.05765e-06,356.897
9,-48.8643,-430.569,-117.223,2.15355e-06,-3.3418e-06,-4.53654e-06,205.543
9,-97.1069,-281.152,0.327142,4.52657e-06,-1.79059e-06,3.57604e-06,205.265
9,-126.995,-370.867,1.13571,1.89057e-06,-2.97803e-06,2.53039e-06,285.6
9,-126.062,-365.224,15.4101,1.62811e-06,-3.87217e-06,3.93034e-06,215.528
9,-102.954,-448.17,-74.3598,3.64098e-06,-4.70093e-06,9.83304e-07,205.721
9,-121.135,-358.898,37.9275,-1.40504e-06,-1.75272e-06,3.13763e-06,321.296
9,-94.6682,-481.627,84.6577,2.11872e-06,-3.42579e-06,4.67777e-06,200.848
9,-101.395,-286.96,8.11728,2.85788e-06,-1.24447e-06,2.13528e-06,328.148
9,-112.284,-304.454,9.68142,1.3179e-06,-7.63198e-07,1.06267e-06,667.644
9,-113.997,-429.94,55.9793,-3.11444e-07,-1.4336e-06,2.24956e-06,461.654
9,-108.757,-448.312,65.5817,1.61883e-07,-2.53977e-06,3.93106e-06,264.758
9,-119.024,-320.627,12.9137,2.41954e-06,-1.75495e-06,2.16677e-06,335.843
9,-69.9118,-257.626,11.7291,2.26071e-08,1.82592e-06,1.16976e-06,571.723
11,-125.89,-477.056,-16.7562,-3.30204e-06,-6.7561e-07,3.0879e-06,271.235
11,-114.991,-397.776,-53.9086,1.78378e-06,-5.63804e-07,4.80978e-06,240.243
11,-122.448,-440.133,-33.6967,7.86065e-07,-6.9845e-07,4.31946e-06,278.891
11,-54.9074,-282.211,-81.1627,2.17327e-06,1.3577e-06,2.82465e-06,325.094
11,6.79854,-243.938,-43.6708,3.82058e-06,2.46567e-06,3.97213e-06,205.349
11,-88.7004,-324.179,-82.1837,1.36818e-06,2.3711e-07,2.2765e-06,464.957
11,-111.484,-383.361,-60.8302,1.12978e-06,-2.70435e-07,2.6835e-06,424
11,-14.2762,-252.457,-60.8725,1.55637e-06,2.27972e-06,1.20471e-06,411.667
11,-41.7982,-243.104,-2.60257,2.28579e-06,2.69234e-06,3.98907e-06,232.709
11,-25.0016,-276.512,-89.5754,1.91186e-06,4.72074e-07,1.33015e-06,521.727
11,-27.4198,-273.864,-86.2089,1.52621e-06,4.21064e-07,1.11093e-06,641.04
11,-110.776,-304.424,-20.6491,-1.77869e-06,1.36081e-06,1.44782e-06,464.92
11,-43.5923,-359.659,-119.237,1.21794e-06,-4.41938e-07,8.93197e-07,787.857
11,-125.821,-468.76,-17.2621,-2.69575e-06,-1.19956e-06,1.989e-06,348.428
11,7.89661,-442.984,-126.754,2.52475e-06,-1.01649e-06,-1.78179e-06,381.131
11,-44.2945,-436.616,-119.025,2.05173e-06,-1.14631e-06,1.3658e-06,456.112
11,35.0426,-449.129,-122.07,5.42841e-06,-1.80389e-06,-9.07975e-07,214.065
11,-125.227,-467.328,-21.1481,3.66004e-07,-1.11747e-06,2.19613e-06,497.705
11,-125.696,-484.669,18.1498,-8.12079e-07,-8.49852e-07,2.19177e-06,498.513
11,-18.3087,-438.626,-125.673,5.02331e-06,-2.49612e-06,2.02292e-06,207.925
12,95.4488,-385.323,-83.7766,3.14528e-06,-1.08032e-06,1.86241e-06,325.28
12,78.6502,-486.207,-99.7153,3.89114e-06,-1.6079e-06,6.26687e-07,291.272
12,93.3064,-409.348,-86.1564,1.23818e-06,-4.49123e-07,6.49582e-07,844.239
12,98.1034,-335.448,-75.7998,2.71941e-06,-3.61017e-07,1.7996e-06,377.9
12,81.009,-477.315,-97.8087,1.81183e-06,-7.36239e-07,3.84131e-07,622.077
12,-15.1407,-428.63,-126.094,1.90115e-06,-2.60958e-06,4.63004e-06,219.651
12,-89.7483,-297.554,-61.5716,-7.07997e-07,1.26859e-07,5.05684e-06,242.738
12,-92.4025,-281.256,-30.1434,-1.17337e-06,1.01328e-06,1.64928e-06,547.742
12,-11.6962,-433.428,-126.46,8.65752e-07,-1.15482e-06,2.00338e-06,502.135
12,-64.0479,-355.763,-109.428,2.94104e-07,-7.46529e-07,1.99354e-06,576.95
12,-28.1056,-411.484,-123.851,1.76922e-06,-2.73085e-06,5.25814e-06,200.508
12,-10.9473,-433.923,-126.527,1.31074e-06,-1.73769e-06,3.0035e-06,334.256
13,-20.4037,-363.431,-125.35,-1.35191e-06,-3.04633e-06,-2.31667e-06,305.462
13,-39.394,-263.909,-68.9794,-9.31674e-07,-1.43964e-06,2.05377e-06,463.398
13,-16.8353,-386.927,-125.879,-1.02922e-06,-2.71417e-06,-2.04822e-06,348.993
13,-45.3452,-246.884,-24.2892,-3.49334e-06,3.17684e-06,2.97626e-06,222.132
13,-24.9653,-330.586,-120.229,-1.5711e-06,-4.65827e-06,2.44143e-06,225.88
13,-36.0411,-276.47,-85.6888,-6.88627e-07,-1.32692e-06,1.50204e-06,585.049
13,-34.4267,-282.501,-91.9986,-8.76198e-07,-1.82325e-06,1.8886e-06,448.009
13,-40.8009,-257.703,-58.1099,-1.92461e-06,-2.49936e-06,4.22123e-06,235.278
13,-13.3627,-412.355,-126.295,-1.48761e-06,-4.68237e-06,-3.48563e-06,205.821
13,69.3057,-274.708,59.4158,2.7098e-07,-1.27076e-07,2.27785e-06,539.666
13,40.7623,-243.036,8.72043,-2.16534e-06,-2.50993e-06,3.25726e-06,266.782
13,69.6928,-288.492,75.6341,-2.18428e-07,-1.84809e-06,5.0568e-06,230.097
13,95.863,-312.674,-66.3822,-4.34899e-07,-3.50693e-06,1.82522e-06,311.727
13,61.3964,-261.795,-46.0103,-4.90411e-07,-1.07465e-06,8.98557e-07,835.374
13,32.64,-241.492,-17.3018,-1.0719e-06,-1.415e-06,1.76886e-06,494.749
13,43.2461,-246.979,-28.2479,-2.1551e-06,-3.44657e-06,3.65005e-06,226.946
13,113.649,-397.24,-56.6832,1.07144e-06,-1.56027e-06,1.2166e-07,653.706
13,100.272,-324.499,-67.7663,-6.10214e-08,-1.77481e-06,8.0234e-07,636.241
13,50.6636,-320.706,-108.505,-3.36313e-07,-3.62144e-06,1.69647e-06,308.939
13,47.0125,-250.15,-34.4034,-3.62503e-07,-1.83364e-06,2.55525e-06,391.624
13,49.5411,-250.328,31.3002,7.56595e-07,8.31843e-07,4.12287e-06,290.126
13,-2.54253,-265.866,-81.7775,-1.05537e-06,-1.94307e-06,1.75277e-06,439.408
13,37.0818,-243.745,-23.0666,-3.96509e-07,-1.16822e-06,2.0012e-06,527.389
13,29.4098,-245.643,-38.6182,-8.33555e-07,-2.11992e-06,2.99775e-06,329.305
13,49.5128,-252.373,37.9363,5.08331e-07,3.34065e-07,3.62512e-06,337.299
13,47.6574,-274.719,77.8733,-7.66727e-07,-3.07405e-06,4.5593e-06,223.314
13,36.6531,-243.453,-22.2301,-5.68794e-07,-1.6596e-06,2.87961e-06,367.694
13,2.79458,-261.788,-76.6633,-1.26709e-06,-2.44221e-06,2.34145e-06,343.18
13,-75.4661,-339.312,-99.3618,-3.13222e-06,-2.39216e-06,-1.25837e-07,314.423
13,-21.3907,-242.518,33.9945,-1.13684e-06,1.68218e-07,2.61737e-06,433.73
13,4.60132,-249.957,57.6983,-8.47838e-07,-7.82677e-07,3.64192e-06,324.537
13,-54.5638,-254.131,36.0464,-2.21126e-06,-1.20554e-06,3.72847e-06,275.558
